"VehicleID","StyleID","FranchiseID","StockNumber","VIN","NewUsed","StockDate","CreateDate","UpdateDate","vYear","vMake","vModel","vTrim","vTrimExtended","vType","vDoors","vMileage","vInternetPrice","BaseListPrice","vExteriorColor","vInteriorColor","vEngine","vDisplacement","vTransmission","SID","Updated","FranchiseSource","Photo_URL","vDescription"
2539805,"100002243","0","5.00259","1GNEK13T71J135815","U",2007-09-28 00:00:00,2007-09-28 00:00:00,2007-12-17 13:52:17,"2001","CHEVROLET","TAHOE K1500","K1500 TAHOE","WAGON 4 DOOR","FULL SIZE UTILITY VEHICLE","4","121047",11955,"15855","GREEN","Not Given","8","5.3L V8  MPI OHV","A","451280",True,"RamDMSi","http://vehimages.carpod.net/images/1GNEK13T71J135815_1.jpg||http://vehimages.carpod.net/images/1GNEK13T71J135815_2.jpg||http://vehimages.carpod.net/images/1GNEK13T71J135815_3.jpg||http://vehimages.carpod.net/images/1GNEK13T71J135815_4.jpg||http://vehimages.carpod.net/images/1GNEK13T71J135815_5.jpg||http://vehimages.carpod.net/images/1GNEK13T71J135815_6.jpg||http://vehimages.carpod.net/images/1GNEK13T71J135815_7.jpg||http://vehimages.carpod.net/images/1GNEK13T71J135815_8.jpg||http://vehimages.carpod.net/images/1GNEK13T71J135815_9.jpg","FULL SIZE UTILITY VEHICLE,AUTO TRANS,OPTIONAL:U,4X4,5.3L V8  MPI OHV,8CYL,ABS STANDARDAIR COND,POW STEERING,"
1942178,"2761","0","5.00103","1GNEK13TXYJ139707","U",2007-06-24 00:00:00,2007-06-24 00:00:00,2007-12-17 13:52:11,"2000","CHEVROLET","TAHOE K1500","K1500 TAHOE","WAGON 4 DOOR","FULL SIZE UTILITY VEHICLE","4","111904",12955,"38894","WHITE","Not Given","8","5.3L V8  MPI OHV","A","451280",True,"RamDMSi","http://vehimages.carpod.net/images/1GNEK13TXYJ139707_1.jpg||http://vehimages.carpod.net/images/1GNEK13TXYJ139707_2.jpg||http://vehimages.carpod.net/images/1GNEK13TXYJ139707_3.jpg||http://vehimages.carpod.net/images/1GNEK13TXYJ139707_4.jpg","FULL SIZE UTILITY VEHICLE,AUTO TRANS,OPTIONAL:U,4X4,5.3L V8  MPI OHV,8CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2285538,"100570064","0","5.00190","1GNEK13ZX6J163684","U",2007-08-21 00:00:00,2007-08-21 00:00:00,2007-12-17 13:52:10,"2006","CHEVROLET","TAHOE K1500","K1500 TAHOE","WAGON 4 DOOR","FULL SIZE UTILITY VEHICLE","4","20704",27855,"39515","WHITE","Not Given","8","5.3L V8  MPI","A","451280",True,"RamDMSi","http://vehimages.carpod.net/images/1GNEK13ZX6J163684_1.jpg||http://vehimages.carpod.net/images/1GNEK13ZX6J163684_2.jpg||http://vehimages.carpod.net/images/1GNEK13ZX6J163684_3.jpg||http://vehimages.carpod.net/images/1GNEK13ZX6J163684_4.jpg||http://vehimages.carpod.net/images/1GNEK13ZX6J163684_5.jpg||http://vehimages.carpod.net/images/1GNEK13ZX6J163684_6.jpg||http://vehimages.carpod.net/images/1GNEK13ZX6J163684_7.jpg||http://vehimages.carpod.net/images/1GNEK13ZX6J163684_8.jpg||http://vehimages.carpod.net/images/1GNEK13ZX6J163684_9.jpg||http://vehimages.carpod.net/images/1GNEK13ZX6J163684_10.jpg","FULL SIZE UTILITY VEHICLE,AUTO TRANS,OPTIONAL:U,4X4,5.3L V8  MPI,8CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
1773871,"12915","0","5.00060","1GNFK16R7TJ371596","U",2007-05-27 00:00:00,2007-05-27 00:00:00,2007-12-17 13:52:09,"1996","CHEVROLET","K1500","SUBURBAN","WAGON 4 DOOR","HEAVY DUTY STATION WAGON","4","146835",4955,"26333","MAROON","Not Given","8","5.7L V8  MPI OHV","A","451280",True,"RamDMSi","http://vehimages.carpod.net/images/1GNFK16R7TJ371596_1.jpg||http://vehimages.carpod.net/images/1GNFK16R7TJ371596_2.jpg||http://vehimages.carpod.net/images/1GNFK16R7TJ371596_3.jpg||http://vehimages.carpod.net/images/1GNFK16R7TJ371596_4.jpg","HEAVY DUTY STATION WAGON,AUTO TRANS,OPTIONAL:U,4X4,5.7L V8  MPI OHV,8CYL,ABS STANDARDPOW STEERING,"
1963908,"100396261","0","1.03199","1GTEK19B65Z217405","U",2007-06-28 00:00:00,2007-06-28 00:00:00,2007-12-17 13:51:15,"2005","GMC","SIERRA","K1500","4 DOOR EXT CAB PK","FULLSIZE PICKUP","4","57659",20584,"27995","RED","Not Given","8","5.3L V8  MPI","A","451280",True,"RamDMSi","http://vehimages.carpod.net/images/1GTEK19B65Z217405_1.jpg||http://vehimages.carpod.net/images/1GTEK19B65Z217405_2.jpg||http://vehimages.carpod.net/images/1GTEK19B65Z217405_3.jpg||http://vehimages.carpod.net/images/1GTEK19B65Z217405_4.jpg||http://vehimages.carpod.net/images/1GTEK19B65Z217405_5.jpg||http://vehimages.carpod.net/images/1GTEK19B65Z217405_6.jpg||http://vehimages.carpod.net/images/1GTEK19B65Z217405_7.jpg||http://vehimages.carpod.net/images/1GTEK19B65Z217405_8.jpg||http://vehimages.carpod.net/images/1GTEK19B65Z217405_9.jpg","FULLSIZE PICKUP,AUTO TRANS,OPTIONAL:U,4X4,5.3L V8  MPI,8CYL,ABS STANDARDAIR COND,POW STEERING,"
2157500,"0","0","5.8023","1GYEE637380101316","N",2007-08-01 00:00:00,2007-08-01 00:00:00,2007-12-17 13:52:11,"2008","CADILLAC","SRX"," ","WAGON 4 DOOR","FULL SIZE UTILITY VEHICLE","4","10",47440,"47440","LT. PLATINUM","Not Given","6","3.6L V6  SFI","U","451280",False,"RamDMSi","","FULL SIZE UTILITY VEHICLE,OPTIONAL:U,RWD,3.6L V6  SFI,6CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
354663,"100565658","0","44907","1GYEE637X60181310","N",2006-07-21 00:00:00,2006-07-21 00:00:00,2007-12-17 13:52:09,"2006","CADILLAC","SRX"," ","WAGON 4 DOOR","FULL SIZE UTILITY VEHICLE","4","24",47640,"47640","STEALTH GRAY","SHALE","6","3.6L V6  SFI","U","451280",True,"RamDMSi","http://vehimages.carpod.net/images/1GYEE637X60181310_1.jpg||http://vehimages.carpod.net/images/1GYEE637X60181310_2.jpg||http://vehimages.carpod.net/images/1GYEE637X60181310_3.jpg||http://vehimages.carpod.net/images/1GYEE637X60181310_4.jpg||http://vehimages.carpod.net/images/1GYEE637X60181310_5.jpg||http://vehimages.carpod.net/images/1GYEE637X60181310_6.jpg||http://vehimages.carpod.net/images/1GYEE637X60181310_7.jpg||http://vehimages.carpod.net/images/1GYEE637X60181310_8.jpg||http://vehimages.carpod.net/images/1GYEE637X60181310_9.jpg","FULL SIZE UTILITY VEHICLE,OPTIONAL:U,RWD,3.6L V6  SFI,6CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
354664,"100565659","0","44927","1GYEE63A260203313","N",2006-07-21 00:00:00,2006-07-21 00:00:00,2007-12-17 13:52:10,"2006","CADILLAC","SRX"," ","WAGON 4 DOOR","FULL SIZE UTILITY VEHICLE","4","10",49655,"49615","WHITE DIAMOND","CASH","8","4.6L V8  SFI","U","451280",False,"RamDMSi","","FULL SIZE UTILITY VEHICLE,OPTIONAL:U,RWD,4.6L V8  SFI,8CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
354665,"100380717","0","44699","1GYEE63A550234019","N",2006-07-21 00:00:00,2006-07-21 00:00:00,2007-12-17 13:52:10,"2005","CADILLAC","SRX"," ","WAGON 4 DOOR","FULL SIZE UTILITY VEHICLE","4","658",52755,"52730","BLACK ","SHALE","8","4.6L V8  SFI","A","451280",False,"RamDMSi","","FULL SIZE UTILITY VEHICLE,AUTO TRANS,OPTIONAL:U,RWD,4.6L V8  SFI,8CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
3056184,"","0","5.00394","1GYEK13R6YR142371","U",2007-12-06 00:00:00,2007-12-06 00:00:00,2007-12-17 13:52:24,"2000","CADILLAC","ESCALADE"," ","WAGON 4 DOOR","FULL SIZE UTILITY VEHICLE","4","80217",14955,"16995","BLACK","Not Given","8","5.7L V8  MPI OHV","A","451280",False,"RamDMSi","","FULL SIZE UTILITY VEHICLE,AUTO TRANS,OPTIONAL:U,4X4,5.7L V8  MPI OHV,8CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2644191,"","0","5.00311","1GYEK63N34R133101","U",2007-10-13 00:00:00,2007-10-13 00:00:00,2007-12-17 13:52:19,"2004","CADILLAC","ESCALADE","LUXURY","WAGON 4 DOOR","FULL SIZE UTILITY VEHICLE","4","59636",29955,"32895","WHITE","Not Given","8","6.0L V8  MPI","A","451280",True,"RamDMSi","http://vehimages.carpod.net/images/1GYEK63N34R133101_1.jpg||http://vehimages.carpod.net/images/1GYEK63N34R133101_2.jpg||http://vehimages.carpod.net/images/1GYEK63N34R133101_3.jpg||http://vehimages.carpod.net/images/1GYEK63N34R133101_4.jpg||http://vehimages.carpod.net/images/1GYEK63N34R133101_5.jpg||http://vehimages.carpod.net/images/1GYEK63N34R133101_6.jpg||http://vehimages.carpod.net/images/1GYEK63N34R133101_7.jpg||http://vehimages.carpod.net/images/1GYEK63N34R133101_8.jpg||http://vehimages.carpod.net/images/1GYEK63N34R133101_9.jpg","FULL SIZE UTILITY VEHICLE,AUTO TRANS,OPTIONAL:U,AWD,6.0L V8  MPI,8CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2955556,"100380711","0","103007","1GYEK63N35R198600","U",2007-11-24 00:00:00,2007-11-24 00:00:00,2007-12-17 13:51:21,"2005","CADILLAC","ESCALADE","LUXURY","WAGON 4 DOOR","FULL SIZE UTILITY VEHICLE","4","59970",29995,"34995","SILVER","Not Given","8","6.0L V8  MPI","A","451280",False,"RamDMSi","","FULL SIZE UTILITY VEHICLE,AUTO TRANS,OPTIONAL:U,AWD,6.0L V8  MPI,8CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2644158,"","0","H016","1J4FA24108L514540","N",2007-10-13 00:00:00,2007-10-13 00:00:00,2007-12-17 13:51:45,"2008","JEEP","WRANGLER","X","WAGON 2 DOOR","MINI SPORT UTILITY VEHICLE","2","11",21885,"21885","STEEL BLUE","Not Given","6","N","M","451280",True,"RamDMSi","","MINI SPORT UTILITY VEHICLE,MANUAL TRANS,OPTIONAL:A,4X4,N,6CYL,N,POW STEERING,"
1508707,"100155784","0","103005","1GYEK63N43R146695","U",2007-04-08 00:00:00,2007-04-08 00:00:00,2007-12-17 13:51:14,"2003","CADILLAC","ESCALADE","LUXURY","WAGON 4 DOOR","FULL SIZE UTILITY VEHICLE","4","58081",27579,"33995","BLACK","Not Given","8","6.0L V8  MPI","A","451280",True,"RamDMSi","http://vehimages.carpod.net/images/1GYEK63N43R146695_1.jpg||http://vehimages.carpod.net/images/1GYEK63N43R146695_2.jpg||http://vehimages.carpod.net/images/1GYEK63N43R146695_3.jpg||http://vehimages.carpod.net/images/1GYEK63N43R146695_4.jpg||http://vehimages.carpod.net/images/1GYEK63N43R146695_5.jpg||http://vehimages.carpod.net/images/1GYEK63N43R146695_6.jpg||http://vehimages.carpod.net/images/1GYEK63N43R146695_7.jpg||http://vehimages.carpod.net/images/1GYEK63N43R146695_8.jpg||http://vehimages.carpod.net/images/1GYEK63N43R146695_9.jpg","FULL SIZE UTILITY VEHICLE,AUTO TRANS,OPTIONAL:U,AWD,6.0L V8  MPI,8CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2939634,"100155784","0","5.00365","1GYEK63N63R132846","U",2007-11-21 00:00:00,2007-11-21 00:00:00,2007-12-17 13:52:21,"2003","CADILLAC","ESCALADE","LUXURY","WAGON 4 DOOR","FULL SIZE UTILITY VEHICLE","4","71216",28955,"29990","WHITE DIAMOND","Not Given","8","6.0L V8  MPI","A","451280",False,"RamDMSi","","FULL SIZE UTILITY VEHICLE,AUTO TRANS,OPTIONAL:U,AWD,6.0L V8  MPI,8CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
3067739,"100273857","0","5.00398","1GYEK63NX4R318777","U",2007-12-07 00:00:00,2007-12-07 00:00:00,2007-12-17 13:52:25,"2004","CADILLAC","ESCALADE","LUXURY","WAGON 4 DOOR","FULL SIZE UTILITY VEHICLE","4","50422",29955,"32995","SILVER","Not Given","8","6.0L V8  MPI","A","451280",False,"RamDMSi","","FULL SIZE UTILITY VEHICLE,AUTO TRANS,OPTIONAL:U,AWD,6.0L V8  MPI,8CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2695404,"100701300","0","5.00321","1GYFK63807R351628","U",2007-10-18 00:00:00,2007-10-18 00:00:00,2007-12-17 13:52:19,"2007","CADILLAC","ESCALADE","LUXURY","WAGON 4 DOOR","FULL SIZE UTILITY VEHICLE","4","10300",54655,"59895","WHITE","Not Given","8","6.2L V8  SFI","U","451280",True,"RamDMSi","http://vehimages.carpod.net/images/1GYFK63807R351628_1.jpg||http://vehimages.carpod.net/images/1GYFK63807R351628_2.jpg||http://vehimages.carpod.net/images/1GYFK63807R351628_3.jpg||http://vehimages.carpod.net/images/1GYFK63807R351628_4.jpg","FULL SIZE UTILITY VEHICLE,OPTIONAL:U,AWD,6.2L V8  SFI,8CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2955564,"100701277","0","45489","1GYFK63817R384976","N",2007-11-24 00:00:00,2007-11-24 00:00:00,2007-12-17 13:52:22,"2007","CADILLAC","ESCALADE","LUXURY","WAGON 4 DOOR","FULL SIZE UTILITY VEHICLE","4","158",63660,"63660","QUICKSILVER","Not Given","8","6.2L V8  SFI","U","451280",False,"RamDMSi","","FULL SIZE UTILITY VEHICLE,OPTIONAL:U,AWD,6.2L V8  SFI,8CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
570345,"100701277","0","45278","1GYFK63847R264153","N",2006-09-17 00:00:00,2006-09-17 00:00:00,2007-12-17 13:52:10,"2007","CADILLAC","ESCALADE","LUXURY","WAGON 4 DOOR","FULL SIZE UTILITY VEHICLE","4","9",59465,"59465","BLACK RAVEN","Not Given","8","6.2L V8  SFI","A","451280",True,"RamDMSi","","FULL SIZE UTILITY VEHICLE,AUTO TRANS,OPTIONAL:U,AWD,6.2L V8  SFI,8CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2644185,"","0","5.8033","1GYFK63848R129725","N",2007-10-13 00:00:00,2007-10-13 00:00:00,2007-12-17 13:52:16,"2008","CADILLAC","ESCALADE","LUXURY","WAGON 4 DOOR","FULL SIZE UTILITY VEHICLE","4","6",67225,"67225","BLACK RAVEN","Not Given","8","6.2L V8  SFI","A","451280",True,"RamDMSi","","FULL SIZE UTILITY VEHICLE,AUTO TRANS,OPTIONAL:U,AWD,6.2L V8  SFI,8CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
1562646,"100701277","0","45490","1GYFK63857R385600","N",2007-04-19 00:00:00,2007-04-19 00:00:00,2007-12-17 13:52:09,"2007","CADILLAC","ESCALADE","LUXURY","WAGON 4 DOOR","FULL SIZE UTILITY VEHICLE","4","14",59915,"59915","BLACK RAVEN","Not Given","8","6.2L V8  SFI","U","451280",False,"RamDMSi","","FULL SIZE UTILITY VEHICLE,OPTIONAL:U,AWD,6.2L V8  SFI,8CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
3067737,"0","0","5.8208","1GYFK63858R179209","N",2007-12-07 00:00:00,2007-12-07 00:00:00,2007-12-17 13:52:25,"2008","CADILLAC","ESCALADE","LUXURY","WAGON 4 DOOR","FULL SIZE UTILITY VEHICLE","4","35",67160,"67160","BLACK RAVEN","Not Given","8","6.2L V8  SFI","U","451280",False,"RamDMSi","","FULL SIZE UTILITY VEHICLE,OPTIONAL:U,AWD,6.2L V8  SFI,8CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2644181,"","0","5.8034","1GYFK63898R129588","N",2007-10-13 00:00:00,2007-10-13 00:00:00,2007-12-17 13:52:15,"2008","CADILLAC","ESCALADE","LUXURY","WAGON 4 DOOR","FULL SIZE UTILITY VEHICLE","4","6",69315,"69315","WHILTE DIAMOND","Not Given","8","6.2L V8  SFI","A","451280",True,"RamDMSi","","FULL SIZE UTILITY VEHICLE,AUTO TRANS,OPTIONAL:U,AWD,6.2L V8  SFI,8CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
1850481,"100701277","0","5.7039","1GYFK638X7R410894","N",2007-06-09 00:00:00,2007-06-09 00:00:00,2007-12-17 13:52:10,"2007","CADILLAC","ESCALADE","LUXURY","WAGON 4 DOOR","FULL SIZE UTILITY VEHICLE","4","2",59915,"59915","BLACK RAVEN","Not Given","8","6.2L V8  SFI","U","451280",False,"RamDMSi","","FULL SIZE UTILITY VEHICLE,OPTIONAL:U,AWD,6.2L V8  SFI,8CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2644184,"","0","5.8035","1GYFK66828R130061","N",2007-10-13 00:00:00,2007-10-13 00:00:00,2007-12-17 13:52:16,"2008","CADILLAC","ESCALADE","ESV","WAGON 4 DOOR","FULL SIZE UTILITY VEHICLE","4","8",70240,"70240","BLACK RAVEN","Not Given","8","6.2L V8  SFI","A","451280",True,"RamDMSi","","FULL SIZE UTILITY VEHICLE,AUTO TRANS,OPTIONAL:U,AWD,6.2L V8  SFI,8CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2965800,"100701300","0","5.00378","1GYFK66837R333037","U",2007-11-27 00:00:00,2007-11-27 00:00:00,2007-12-17 13:52:22,"2007","CADILLAC","ESCALADE","ESV","WAGON 4 DOOR","FULL SIZE UTILITY VEHICLE","4","10097",57955,"59995","WHITE","Not Given","8","6.2L V8  SFI","U","451280",False,"RamDMSi","","FULL SIZE UTILITY VEHICLE,OPTIONAL:U,AWD,6.2L V8  SFI,8CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
779239,"100701300","0","45287","1GYFK66847R281580","N",2006-10-19 00:00:00,2006-10-19 00:00:00,2007-12-17 13:52:07,"2007","CADILLAC","ESCALADE","ESV","WAGON 4 DOOR","FULL SIZE UTILITY VEHICLE","4","3",61865,"61865","BLACK RAVEN","Not Given","8","6.2L V8  SFI","A","451280",True,"RamDMSi","","FULL SIZE UTILITY VEHICLE,AUTO TRANS,OPTIONAL:U,AWD,6.2L V8  SFI,8CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
1996072,"100701300","0","5.7083","1GYFK66847R430067","N",2007-07-04 00:00:00,2007-07-04 00:00:00,2007-12-17 13:52:11,"2007","CADILLAC","ESCALADE","ESV","WAGON 4 DOOR","FULL SIZE UTILITY VEHICLE","4","1317",62330,"62330","BLACK RAVEN","Not Given","8","6.2L V8  SFI","U","451280",False,"RamDMSi","","FULL SIZE UTILITY VEHICLE,OPTIONAL:U,AWD,6.2L V8  SFI,8CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
354407,"0","0","92125","1HD1BLL38TY021429","U",2006-07-21 00:00:00,2006-07-21 00:00:00,2007-12-17 13:51:56,"1996","HARLEY-DAVIDSON","FXSTS"," ","ROAD / STREET","UNKNOWN","UNKNOWN","0",0,"14030","Not Given","Not Given","2","N","U","451280",False,"RamDMSi","","OPTIONAL:U,RWD,N,2CYL,N,"
2614441,"100001239","0","70267","1HGEM21931L092323","U",2007-10-10 00:00:00,2007-10-10 00:00:00,2007-12-17 13:52:19,"2001","HONDA","CIVIC","EX","COUPE","BASIC ECONOMY CAR","UNKNOWN","104150",7955,"9990","SILVER","Not Given","4","1.7L L4  PFI SOHC","M","451280",False,"RamDMSi","","BASIC ECONOMY CAR,MANUAL TRANS,OPTIONAL:A,FWD,1.7L L4  PFI SOHC,4CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
3131430,"100653386","0","4080","1HGFA16836L086925","U",2007-12-16 00:00:00,2007-12-16 00:00:00,2007-12-17 13:51:42,"2006","HONDA","CIVIC","EX","SEDAN 4 DOOR","BASIC ECONOMY CAR","4","26148",18922,"19895","WHITE","Not Given","4","1.8L L4  MPI SOHC 16V","M","451280",False,"RamDMSi","","BASIC ECONOMY CAR,MANUAL TRANS,OPTIONAL:U,FWD,1.8L L4  MPI SOHC 16V,4CYL,ABS STANDARDAIR COND,POW STEERING,POW WINDOWS,"
2099289,"0","0","W3133","1HTSCAAM5SH259095","U",2007-07-22 00:00:00,2007-07-22 00:00:00,2007-12-17 13:51:52,"1995","INTERNATIONAL","4000 SERIES","4700","CONVENTIONAL CAB","MEDIUM TO HEAVY TRUCK","UNKNOWN","306095",0,"21995","WHITE","Not Given","6","N","U","451280",False,"RamDMSi","","MEDIUM TO HEAVY TRUCK,OPTIONAL:U,RWD,N,6CYL,N,"
2644156,"","0","H015","1J4FA24108L506261","N",2007-10-13 00:00:00,2007-10-13 00:00:00,2007-12-17 13:51:45,"2008","JEEP","WRANGLER","X","WAGON 2 DOOR","MINI SPORT UTILITY VEHICLE","2","11",22255,"22255","DETONATOR YELLOW","Not Given","6","N","M","451280",True,"RamDMSi","","MINI SPORT UTILITY VEHICLE,MANUAL TRANS,OPTIONAL:A,4X4,N,6CYL,N,POW STEERING,"
2894981,"0","0","H091","1J4FA24128L545840","N",2007-11-15 00:00:00,2007-11-15 00:00:00,2007-12-17 13:51:49,"2008","JEEP","WRANGLER","X","WAGON 2 DOOR","MINI SPORT UTILITY VEHICLE","2","2",22190,"22190","SILVER","Not Given","6","N","M","451280",True,"RamDMSi","","MINI SPORT UTILITY VEHICLE,MANUAL TRANS,OPTIONAL:A,4X4,N,6CYL,N,POW STEERING,"
2894983,"0","0","H090","1J4FA24138L545863","N",2007-11-15 00:00:00,2007-11-15 00:00:00,2007-12-17 13:51:49,"2008","JEEP","WRANGLER","X","WAGON 2 DOOR","MINI SPORT UTILITY VEHICLE","2","11",22160,"22160","STEEL BLUE","Not Given","6","N","M","451280",True,"RamDMSi","","MINI SPORT UTILITY VEHICLE,MANUAL TRANS,OPTIONAL:A,4X4,N,6CYL,N,POW STEERING,"
2606146,"100782033","0","9003","1J4FA24157L115279","U",2007-10-09 00:00:00,2007-10-09 00:00:00,2007-12-17 13:51:46,"2007","JEEP","WRANGLER","X","WAGON 2 DOOR","MINI SPORT UTILITY VEHICLE","2","1714",22933,"22995","BLUE","Not Given","6","3.8L V6  MPI","M","451280",False,"RamDMSi","","MINI SPORT UTILITY VEHICLE,MANUAL TRANS,OPTIONAL:A,4X4,3.8L V6  MPI,6CYL,N,POW STEERING,"
2976482,"","0","H099","1J4FA24188L548192","N",2007-11-28 00:00:00,2007-11-28 00:00:00,2007-12-17 13:51:50,"2008","JEEP","WRANGLER","X","WAGON 2 DOOR","MINI SPORT UTILITY VEHICLE","2","4",24235,"24235","FLAME RED","Not Given","6","N","M","451280",True,"RamDMSi","","MINI SPORT UTILITY VEHICLE,MANUAL TRANS,OPTIONAL:A,4X4,N,6CYL,N,POW STEERING,"
2466746,"100782034","0","G279","1J4FA241X7L191192","N",2007-09-19 00:00:00,2007-09-19 00:00:00,2007-12-17 13:51:45,"2007","JEEP","WRANGLER","X","WAGON 2 DOOR","MINI SPORT UTILITY VEHICLE","2","22",27200,"27200","WHITE","Not Given","6","3.8L V6  MPI","M","451280",True,"RamDMSi","","MINI SPORT UTILITY VEHICLE,MANUAL TRANS,OPTIONAL:A,4X4,3.8L V6  MPI,6CYL,N,POW STEERING,"
2997074,"1098","0","7.100605","1J4FA29P0YP709284","U",2007-11-30 00:00:00,2007-11-30 00:00:00,2007-12-17 13:52:39,"2000","JEEP","WRANGLER/TJ","WRANGLER SE/TJ SE","WAGON 2 DOOR","MINI SPORT UTILITY VEHICLE","2","91030",9990,"9990","WHITE","Not Given","4","2.5L L4  MPI","A","451280",True,"RamDMSi","","MINI SPORT UTILITY VEHICLE,AUTO TRANS,OPTIONAL:M,4X4,2.5L L4  MPI,4CYL,N,POW STEERING,"
2855659,"100632393","0","1.03418","1J4FA39S96P720338","N",2007-11-09 00:00:00,2007-11-09 00:00:00,2007-12-17 13:51:19,"2006","JEEP","WRANGLER","X","WAGON 2 DOOR","MINI SPORT UTILITY VEHICLE","2","11",23995,"23995","YELLOW","Not Given","6","4.0L L6  MPI","A","451280",True,"RamDMSi","http://vehimages.carpod.net/images/1J4FA39S96P720338_1.jpg||http://vehimages.carpod.net/images/1J4FA39S96P720338_2.jpg||http://vehimages.carpod.net/images/1J4FA39S96P720338_3.jpg||http://vehimages.carpod.net/images/1J4FA39S96P720338_4.jpg||http://vehimages.carpod.net/images/1J4FA39S96P720338_5.jpg||http://vehimages.carpod.net/images/1J4FA39S96P720338_6.jpg||http://vehimages.carpod.net/images/1J4FA39S96P720338_7.jpg||http://vehimages.carpod.net/images/1J4FA39S96P720338_8.jpg","MINI SPORT UTILITY VEHICLE,AUTO TRANS,OPTIONAL:M,4X4,4.0L L6  MPI,6CYL,N,AIR COND,POW STEERING,"
2703078,"","0","1.03382","1J4FA49S14P800686","U",2007-10-19 00:00:00,2007-10-19 00:00:00,2007-12-17 13:51:19,"2004","JEEP","WRANGLER/TJ","WRANGLER SPORT/TJ SPORT","WAGON 2 DOOR","MINI SPORT UTILITY VEHICLE","2","30933",19995,"19995","BLACK","Not Given","6","4.0L L6  MPI","M","451280",True,"RamDMSi","http://vehimages.carpod.net/images/1J4FA49S14P800686_1.jpg||http://vehimages.carpod.net/images/1J4FA49S14P800686_2.jpg||http://vehimages.carpod.net/images/1J4FA49S14P800686_3.jpg||http://vehimages.carpod.net/images/1J4FA49S14P800686_4.jpg||http://vehimages.carpod.net/images/1J4FA49S14P800686_5.jpg||http://vehimages.carpod.net/images/1J4FA49S14P800686_6.jpg||http://vehimages.carpod.net/images/1J4FA49S14P800686_7.jpg||http://vehimages.carpod.net/images/1J4FA49S14P800686_8.jpg||http://vehimages.carpod.net/images/1J4FA49S14P800686_9.jpg","MINI SPORT UTILITY VEHICLE,MANUAL TRANS,OPTIONAL:A,4X4,4.0L L6  MPI,6CYL,N,POW STEERING,"
3079944,"100003008","0","9198","1J4FA49S42P719386","U",2007-12-08 00:00:00,2007-12-08 00:00:00,2007-12-17 13:51:51,"2002","JEEP","WRANGLER/TJ","WRANGLER SPORT/TJ SPORT","WAGON 2 DOOR","MINI SPORT UTILITY VEHICLE","2","55496",14922,"14995","SILVER","Not Given","6","4.0L L6  MPI","M","451280",False,"RamDMSi","","MINI SPORT UTILITY VEHICLE,MANUAL TRANS,OPTIONAL:A,4X4,4.0L L6  MPI,6CYL,ABS STANDARDPOW STEERING,"
